Trip,Location,Exposure,Depth,Site,Site_unique,site_meangamma,habitat_meangamma,Date,quadrat_cattletag,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,quadrat_angle,Quadrat_angle2,depth_standardised_to_tide_at_dive_time,Survey_layer,Patch_width_m,Patch_length_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,number_contact_points,Number_contact_points2,max_gap_size_to_right_cm,Max_gap_size_to_right_cm2,stable_y_n,stable_0-1,Stable_0-1_v2,Stable_0-2,stable_description,Stable_description2,widest_span_cm,Widest_span_cm2,"morphology (change to very branched, limited branching, unbranched, other)",morphology,Morphology2,Number of branches,Num_branches2,Num_branches3_0_for_other,Interlocking_morphology_or_not-Branched_Plate,number_binds,Number_binds2,estimated_break_force_from_grids_bind_number_break_force_correlation,e_break_force2,e_break_force3,Bound,Bound_to_how_many,number_binder_types,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,150,150,0.400694444,yes,NA,6.3,flat on flat,flat,Maybe fill in later,Surface,1.9,4,7.6,0.3,0.3,26.125,13,28,35,30,26,21,20,36,12,797,NA,NA,3,3,1,1,y,1,1,1,bound,bound,3.9,3.9,unbranched,unbranched,unbranched,0,0,0,0,3,3,4.43,4.43,4.43,1,4,3,Lobophora,Lobophora,Lobophora,0.7,yellow sponge,Yellow sponge,Sponge,1.6,black sponge,Black sponge,Sponge,1.8,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,1,798,NA,NA,5,5,2,2,y,1,1,1,interlocked,interlocked,10,10,unbranched,unbranched,unbranched,0,0,0,0,2,2,2.65,2.65,2.65,1,1,2,Lobophora,Lobophora,Lobophora,1,white sponge,White sponge,Sponge,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,2,799,NA,NA,6,6,3,3,y,1,1,1,interlocked (bound),interlocked,23.5,23.5,branched,branched,branched,2,2,2,1,5,5,7.99,7.99,7.99,1,2,3,Lobophora,Lobophora,Lobophora,1.1,white sponge,White sponge,Sponge,1.2,yellow/grey sponge,Yellow sponge,Sponge,3.5,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sponge,1.5,Sponge,2,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,3,800,NA,NA,5,5,0.6,0.6,y,1,1,1,interlocked,interlocked,21,21,branched,branched,branched,2,2,2,1,3,3,4.43,4.43,4.43,1,2,3,Lobophora,Lobophora,Lobophora,2,white sponge,White sponge,Sponge,2.5,grey mottle sponge,Grey sponge,Sponge,1.4,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,4,801,NA,NA,3,3,0.5,0.5,y,1,1,1,bound,bound,9.4,9.4,branched,branched,branched,1,1,1,1,1,1,0.87,0.87,0.87,1,1,1,white sponge,White sponge,Sponge,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,5,802,NA,NA,3,3,2.1,2.1,y,1,1,1,bound,bound,18.5,18.5,branched,branched,branched,3,3,3,1,2,2,2.65,2.65,2.65,1,1,2,white sponge,White sponge,Sponge,4.5,CCA,CCA,CCA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,6,803,NA,NA,6,6,2,2,y,1,1,1,interlocked (bound),interlocked,13,13,branched,branched,branched,1,1,1,1,3,3,4.43,4.43,4.43,1,1,4,Lobophora,Lobophora,Lobophora,0.5,white sponge,White sponge,Sponge,1.7,orange sponge,Orange sponge,Sponge,1.1,yellow sponge,Yellow sponge,Sponge,1.8,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,7,804,NA,NA,5,5,1,1,y,1,1,1,bound,bound,17.5,17.5,branched,branched,branched,2,2,2,1,1,1,0.87,0.87,0.87,1,1,1,grey sponge,Grey sponge,Sponge,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,8,805,NA,NA,2,2,1,1,y,1,1,1,bound,bound,3.5,3.5,unbranched,unbranched,unbranched,0,0,0,0,1,1,0.87,0.87,0.87,1,1,1,Lobophora,Lobophora,Lobophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,9,806,NA,NA,5,5,3.5,3.5,y,1,1,1,bound,bound,9.5,9.5,branched,branched,branched,1,1,1,1,4,4,6.21,6.21,6.21,1,3,3,Lobophora,Lobophora,Lobophora,2.7,CCA,CCA,CCA,2.5,orange sponge,Orange sponge,Sponge,2.2,black sponge,Black sponge,Sponge,0.6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,10,807,NA,NA,3,3,1.3,1.3,y,1,1,1,bound,bound,8.5,8.5,branched,branched,branched,1,1,1,1,2,2,2.65,2.65,2.65,1,1,2,Lobophora,Lobophora,Lobophora,2,orange sponge,Orange sponge,Sponge,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,11,808,NA,NA,3,3,3,3,y,1,1,1,bound,bound,15,15,branched,branched,branched,3,3,3,1,4,4,6.21,6.21,6.21,1,3,3,Lobophora,Lobophora,Lobophora,1.9,CCA,CCA,CCA,2,grey/white sponge,Grey sponge,Sponge,5,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sponge,1.9,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,149,149,0.324305556,yes,NA,7.6,flat on flat,flat,Maybe fill in later,Surface,1,4,4,0.3,0.3,15.625,20,10,20,15,20,10,10,20,12,809,NA,NA,6,6,3.5,3.5,y,1,1,1,interlocked (bound),interlocked,29,29,branched,branched,branched,2,2,2,1,5,5,7.99,7.99,7.99,1,3,5,Peyssonnelia,Peyssonnelia,Peyssonnelia,3.5,white sponge,White sponge,Sponge,1.5,string algae,Turf algae,Turf algae,2.5,yellow sponge,Yellow sponge,Sponge,4,CCA,CCA,CCA,1.5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,1,810,NA,NA,5,5,1.2,1.2,y,1,1,1,interlocked (bound),interlocked,13.5,13.5,branched,branched,branched,fill,1,1,1,2,2,2.65,2.65,2.65,1,1,2,yellow sponge,Yellow sponge,Sponge,1.6,CCA,CCA,CCA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,2,811,NA,NA,6,6,0.5,0.5,y,1,1,1,interlocked (bound),interlocked,14,14,branched,branched,branched,fill,4,4,1,5,5,7.99,7.99,7.99,1,1,4,grey sponge,Grey sponge,Sponge,0.4,white sponge,White sponge,Sponge,4,Yellow sponge,Yellow sponge,Sponge,4,CCA,CCA,CCA,1.5,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sponge,1.2,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,3,812,NA,NA,2,2,1,1,y,1,1,1,bound,bound,13,13,branched,branched,branched,fill,1,1,1,2,2,2.65,2.65,2.65,1,1,1,Lobophora,Lobophora,Lobophora,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lobophora,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,4,813,NA,NA,1,1,1.2,1.2,y,1,1,1,interlocked,interlocked,8.5,8.5,branched,branched,branched,fill,3,3,1,2,2,2.65,2.65,2.65,1,1,2,Lobophora,Lobophora,Lobophora,1.8,clear sponge,clear sponge,Sponge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,5,814,NA,NA,5,5,0.6,0.6,y,1,1,1,interlocked (bound),interlocked,8,8,branched,branched,branched,fill,2,2,1,4,4,6.21,6.21,6.21,1,2,3,Lobophora,Lobophora,Lobophora,1.2,yellow sponge,Yellow sponge,Sponge,1.6,clear sponge ,Clear sponge,Sponge,1.3,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sponge,2.2,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,6,815,NA,NA,6,6,3.5,3.5,y,1,1,1,heavy/bound,heavy,23,23,branched,branched,branched,fill,4,4,1,3,3,4.43,4.43,4.43,1,2,3,Lobophora,Lobophora,Lobophora,0.3,orange sponge,Orange sponge,Sponge,1.5,clear white sponge ,Clear sponge,Sponge,0.7,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,7,816,NA,NA,4,4,2,2,y,1,1,1,interlocked,interlocked,14.7,14.7,branched,branched,branched,fill,1,1,1,1,1,0.87,0.87,0.87,1,1,1,CCA,CCA,CCA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,8,817,NA,NA,3,3,2.3,2.3,n,0,0,0,unstable,unstable,10,10,branched,branched,branched,fill,3,3,1,0,0,-0.91,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,9,818,NA,NA,4,4,0.5,0.5,y,1,1,1,interlocked,interlocked,10,10,branched,branched,branched,fill,3,3,1,1,1,0.87,0.87,0.87,1,1,1,Lobophora,Lobophora,Lobophora,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,10,819,NA,NA,4,4,3,3,y,1,1,1,bound,bound,9.5,9.5,branched,branched,branched,fill,2,2,1,2,2,2.65,2.65,2.65,1,2,2,Lobophora,Lobophora,Lobophora,1.7,grey strong sponge,Grey sponge,Sponge,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,11,820,NA,NA,3,3,1.5,1.5,n,0,0,0,unstable,unstable,11.9,11.9,unbranched,unbranched,unbranched,0,0,0,0,0,0,-0.91,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Halfway Exposed,Halfway Exposed Shallow,0.8839555,0.8901811,44500,Quadrat_unknown,15,0.400694444,yes,NA,6.4,flat on flat,flat,Maybe fill in later,Surface,2,3,6,0.6,0.6,23.5,25,15,25,32,33,20,16,22,12,821,NA,NA,4,4,1.6,1.6,y,1,1,1,interlocked,interlocked,7.5,7.5,branched,branched,branched,fill,3,3,1,1,1,0.87,0.87,0.87,1,1,1,Lobophora,Lobophora,Lobophora,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,1,678,NA,NA,3,3,4.7,4.7,y,1,1,1,interlocked,interlocked,20.8,20.8,unbranched,unbranched,unbranched,0,0,0,0,2,2,4.08,4.08,4.08,1,2,2,Peyssonnelia,Peyssonnelia,Peyssonnelia,3.2,lobo,Lobophora,Lobophora,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,2,679,NA,NA,2,2,4,4,y,1,1,1,interlocked,interlocked,20.5,20.5,unbranched,unbranched,unbranched,0,0,0,0,0,0,3.26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,3,680,NA,NA,3,3,4.3,4.3,n ,0,0,0,unstable,unstable,19.4,19.4,branched,branched,branched,3,3,3,1,0,0,3.26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,4,681,NA,NA,3,3,3.1,3.1,n ,0,0,1,resistance from algae,unstable,14,14,branched,branched,branched,1,1,1,1,2,2,4.08,4.08,4.08,1,2,2,Lobophora,Lobophora,Lobophora,0.7,red turf algae,Turf algae,Turf algae,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,5,682,NA,NA,3,3,5.2,5.2,y,1,1,1,interlocked,interlocked,19,19,branched,branched,branched,5,5,5,1,5,5,5.31,5.31,5.31,1,5,4,white sponge,White sponge,Sponge,1.2,red turf algae,Turf algae,Turf algae,0.2,loboph,Lobophora,Lobophora,1.8,black sponge,Black sponge,Sponge,1.1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sponge,0.5,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,6,683,NA,NA,3,3,3.8,3.8,n ,0,0,1,resistance from algae,unstable,15.2,15.2,branched,branched,branched,2,2,2,1,1,1,3.67,3.67,3.67,1,1,1,Lobophora,Lobophora,Lobophora,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,7,684,NA,NA,2,2,0.9,0.9,n ,0,0,1,resistance from algae,unstable,9.5,9.5,unbranched,unbranched,unbranched,0,0,0,0,1,1,3.67,3.67,3.67,1,1,1,Peyssonnelia,Peyssonnelia,Peyssonnelia,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,8,685,NA,NA,3,3,1.1,1.1,y,1,1,1,interlocked,interlocked,17.4,17.4,branched,branched,branched,2,2,2,1,2,2,4.08,4.08,4.08,1,2,2,white sponge,White sponge,Sponge,0.7,amansia,Amansia,Other macroalgae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,9,686,NA,NA,3,3,1.7,1.7,y,1,1,1,interlocked,interlocked,13.2,13.2,branched,branched,branched,2,2,2,1,1,1,3.67,3.67,3.67,1,1,2,Peyssonnelia,Peyssonnelia,Peyssonnelia,3.6,black sponge,Black sponge,Sponge,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Peyssonnelia,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Keppels (inshore),Exposed,Shallow,Humpy Exposed,Humpy Exposed Shallow,0.8849176,0.8901811,44496,23,23,0.368055556,yes,NA,6,flat on flat,flat,Maybe fill in later,Surface,72,131,9432,11,11,43.5625,41,47,39,37.5,51,41,36,56,10,687,NA,NA,3,3,2,2,y,1,1,1,interlocked,interlocked,14.6,14.6,branched,branched,branched,2,2,2,1,2,2,4.08,4.08,4.08,1,2,1,Lobophora,Lobophora,Lobophora,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lobophora,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
